LOC_ID,ID_Provincia,CPA,Localidad,Provincia,Departamento,Long,Lat,noLNG,noLAT,ID_GEO,DeptoID,observaciones,fuente coordenadas
4138,E,E3218SSA,SAN SALVADOR,ENTRE RIOS,COLON,"-58,5000","-31,6167","-58,5","-31,63333",8465,E9,,coincidentes varias bases
3440,E,E3269SEL,SANTA ELENA,ENTRE RIOS,COLON,"-58,4611","-31,9389","-59,80133","-30,95123",7834,E9,,coincidentes varias bases
4583,E,E3287UBJ,UBAJAY,ENTRE RIOS,COLON,"-58,3000","-31,7833","-58,3","-31,78333",8525,E9,,coincidentes varias bases
4336,E,E3265VLS,VILLA ELISA,ENTRE RIOS,COLON,"-58,4000","-32,1667","-58,4","-32,16667",8541,E9,,coincidentes varias bases
17131,E,E3201YS2,COLONIA YERUA,ENTRE RIOS,CONCORDIA,"-58,0278","-31,5000","-58,26667","-31,46667",7851,E5,,coincidentes varias bases
1893,E,E3200CON,CONCORDIA,ENTRE RIOS,CONCORDIA,"-58,0333","-31,4000","-58,02005","-31,38697",7853,E5,,coincidentes varias bases
16878,E,E3212GT2,EL REDOMON,ENTRE RIOS,CONCORDIA,"-58,3000","-31,1000","-58,28333","-31,1",7929,E5,,coincidentes varias bases
16946,E,E3216NT7,GENERAL CAMPOS,ENTRE RIOS,CONCORDIA,"-58,4000","-31,5333","-58,40057","-31,53351",7999,E5,,coincidentes varias bases
17430,E,E3212XT9,KILOMETRO 344,ENTRE RIOS,CONCORDIA,"-58,3476","-31,2476","-58,46667","-31,76667",8103,E5,Apeadero Osvaldo Magnasco,mapawi
17432,E,E3200YT2,KILOMETRO 347,ENTRE RIOS,CONCORDIA,"-58,0333","-31,4000","-58,90409","-31,59158",8105,E5,Barrio Cremonte,mapawi
17474,E,E3212CU8,LA CRIOLLA,ENTRE RIOS,CONCORDIA,"-58,1000","-31,2667","-58,1","-31,28333",8147,E5,,coincidentes varias bases
17639,E,E3203VU2,PEDERNAL,ENTRE RIOS,CONCORDIA,"-58,2333","-31,6667","-58,23333","-31,66667",8323,E5,,coincidentes varias bases
16311,E,E3101NR1,ALDEA BRASILERA,ENTRE RIOS,DIAMANTE,"-60,6000","-31,9000","-60,58333","-31,88333",7497,E10,,coincidentes varias bases
2854,E,E3101APE,ALDEA PROTESTANTE,ENTRE RIOS,DIAMANTE,"-60,5667","-32,0333","-60,56667","-32,03333",7503,E10,,coincidentes varias bases
16317,E,E3101NR7,ALDEA SALTO,ENTRE RIOS,DIAMANTE,"-60,5500","-31,9500","-60,57935","-31,94781",7504,E10,,coincidentes varias bases
16327,E,E3103OR8,ALDEA SANTAFECINA,ENTRE RIOS,DIAMANTE,"-60,4500","-32,0500","-59,35833","-32,58333",7516,E10,,coincidentes varias bases
2856,E,E3101ASR,ALDEA SPATZENKUTTER,ENTRE RIOS,DIAMANTE,"-61,5833","-31,9167","-60,58333","-31,95",7517,E10,,coincidentes varias bases
2857,E,E3101AVM,ALDEA VALLE MARIA,ENTRE RIOS,DIAMANTE,"-60,4795","-32,1000","-60,6","-31,98333",7518,E10,,coincidentes varias bases
16808,E,E3150CS4,CAMPS,ENTRE RIOS,DIAMANTE,"-60,2388","-32,1193","-60,23875","-32,11925",7646,E10,,acageopc
16838,E,E3103FS7,COLEGIO ADVENTISTA DEL PLATA,ENTRE RIOS,DIAMANTE,"-60,4500","-32,0500","-59,35833","-32,58333",7679,E10,,coincidentes varias bases
17013,E,E3101LS1,COLONIA ENSAYO,ENTRE RIOS,DIAMANTE,"-60,4795","-32,1000","-60,05356","-32,41196",7731,E10,,coincidentes varias bases
17123,E,E2820XS3,COLONIA STAUWER,ENTRE RIOS,DIAMANTE,"-58,7280","-32,8210","-58,72803","-32,82099",7843,E10,,acageopc
3110,E,E3101CGE,COSTA GRANDE,ENTRE RIOS,DIAMANTE,"-60,5167","-32,1500","-60,47375","-32,23857",7862,E10,,dices.net
17140,E,E3101ZS2,COSTA GRANDE DOLL,ENTRE RIOS,DIAMANTE,"-60,4795","-32,1000","-60,05356","-32,41196",7863,E10,,coincidentes varias bases
1895,E,E3105DIA,DIAMANTE,ENTRE RIOS,DIAMANTE,"-60,6425","-32,0644","-60,63333","-32,06667",7888,E10,,coincidentes varias bases
17177,E,E3105DT3,EJIDO DIAMANTE,ENTRE RIOS,DIAMANTE,"-60,6425","-32,0644","-60,68333","-32,39167",7903,E10,,coincidentes varias bases
3189,E,E3164GRZ,GENERAL RAMIREZ,ENTRE RIOS,DIAMANTE,"-60,2000","-32,1833","-60,2026","-32,17249",8002,E10,,coincidentes varias bases
16978,E,E3164RT3,ISLETAS,ENTRE RIOS,DIAMANTE,"-60,1583","-32,1375","-58,36835","-32,83116",8043,E10,,mapawi
17546,E,E2846KU8,LIBERTADOR GRAL SAN MARTIN,ENTRE RIOS,DIAMANTE,"-60,4667","-32,0667","-59,27831","-33,63655",8221,E10,,wikipedia
4206,E,E3103LSM,LIBERTADOR SAN MARTIN,ENTRE RIOS,DIAMANTE,"-60,4667","-32,0667","-58,25","-33,08333",8222,E10,,mapawi
3382,E,E3103PUI,PUIGGARI,ENTRE RIOS,DIAMANTE,"-60,4449","-32,0539","-59,35833","-32,58333",8547,E10,,wikipedia
17715,E,E3114DV6,RACEDO,ENTRE RIOS,DIAMANTE,"-60,4000","-31,9667","-60,4","-31,96667",8401,E10,,mapawi
17266,E,E3101OV1,STROBEL,ENTRE RIOS,DIAMANTE,"-60,6167","-32,0500","-60,61667","-32,05",8504,E10,,coincidentes varias bases
3487,E,E3101VVM,VALLE MARIA,ENTRE RIOS,DIAMANTE,"-60,5833","-31,9833","-60,58333","-31,98333",8527,E10,,coincidentes varias bases
17288,E,E3103QV5,VILLA AIDA,ENTRE RIOS,DIAMANTE,"-60,4500","-32,0500","-60,46667","-32,08333",8532,E10,,coincidentes varias bases
4323,E,E3228HAJ,CHAJARI,ENTRE RIOS,FEDERACION,"-57,9833","-30,7667","-57,98333","-30,75",7667,E2,,coincidentes varias bases
17046,E,E3208OS7,COLONIA LA MATILDE SANTA ANA,ENTRE RIOS,FEDERACION,"-57,8995","-30,8900","-57,89953","-30,89004",7764,E2,Santa Ana,acageopc
17116,E,E3229WS5,COLONIA SANTA ELVIRA,ENTRE RIOS,FEDERACION,"-58,0833","-30,8083","-58,59492","-31,01769",7836,E2,,coincidentes varias bases
17134,E,E3228YS5,COOPERATIVA GRAL SAN MARTIN,ENTRE RIOS,FEDERACION,"-57,9796","-30,7505","-58,73973","-31,13845",7856,E2,Chajari,wikipedia
16909,E,E3114JT6,ESTACION GENERAL RACEDO,ENTRE RIOS,FEDERACION,"-60,4208","-31,9125","-60,41357","-31,88182",7960,E2,,coincidentes varias bases
2767,E,E3206FER,FEDERACION,ENTRE RIOS,FEDERACION,"-57,9000","-31,0000","-57,88333",-31,7988,E2,,coincidentes varias bases
17680,E,E3206ZU7,PUERTO ALGARROBO,ENTRE RIOS,FEDERACION,"-57,9000","-31,0000","-59,58333","-30,63333",8366,E2,,mapawi
17217,E,E3185IV6,SAN JAIME DE LA FRONTERA,ENTRE RIOS,FEDERACION,"-58,3333","-30,2917","-58,85858","-30,80049",8449,E2,,coincidentes varias bases
17235,E,E3208KV6,SANTA ANA,ENTRE RIOS,FEDERACION,"-57,9333","-30,9000","-57,93333","-30,9",8470,E2,,coincidentes varias bases
4335,E,E3229VDR,VILLA DEL ROSARIO,ENTRE RIOS,FEDERACION,"-57,9167","-30,7833","-57,91667","-30,8",8538,E2,,coincidentes varias bases
16779,E,E3190ZR2,BANDERAS,ENTRE RIOS,FEDERAL,"-59,4556","-30,7167","-59,05856","-30,98411",7614,E4,,coincidentes varias bases
1896,E,E3180FED,FEDERAL,ENTRE RIOS,FEDERAL,"-58,8000","-30,9500","-58,76667","-30,91667",7989,E4,,coincidentes varias bases
17267,E,E3180OV2,SUBCENTRAL SANTA MARIA,ENTRE RIOS,FEDERAL,"-58,8000","-30,9500","-58,67613","-31,84587",8505,E4,,mapawi
16820,E,E3187DS7,CATALOTTI,ENTRE RIOS,FELICIANO,"-58,6778","-30,4389","-58,91521","-30,75528",7658,E1,,coincidentes varias bases
4324,E,E3187FLI,FELICIANO,ENTRE RIOS,FELICIANO,"-58,7500","-30,3833","-58,75","-30,38333",8452,E1,,coincidentes varias bases
17671,E,E3111YU7,PUENTE DEL CHAÑAR,ENTRE RIOS,FELICIANO,"-59,9500","-31,8461","-61,18027","-31,84607",8357,E1,,wikipedia
17224,E,E3187JV4,SAN LUIS SAN JOSE FELICIANO,ENTRE RIOS,FELICIANO,"-58,7500","-30,3833","-58,91521","-30,75528",8458,E1,,mapawi
4294,E,E2843GGA,GENERAL GALARZA,ENTRE RIOS,GUALEGUAY,"-59,4000","-32,7167","-59,39265","-32,72672",8000,E16,,coincidentes varias bases
1899,E,E2840GLY,GUALEGUAY,ENTRE RIOS,GUALEGUAY,"-59,3292","-33,1444","-59,33333","-33,15",8015,E16,,coincidentes varias bases
17682,E,E2840ZU9,PUERTO BARRILES,ENTRE RIOS,GUALEGUAY,"-59,2764","-33,1481","-59,81176","-32,45632",8368,E16,,coincidentes varias bases
16318,E,E2826NR8,ALDEA SAN ANTONIO,ENTRE RIOS,GUALEGUAYCHU,"-58,7000","-32,6333","-58,7","-32,63333",7505,E15,,coincidentes varias bases
17143,E,E2826ZS5,COSTAS DE SAN ANTONIO,ENTRE RIOS,GUALEGUAYCHU,"-58,7778","-32,6778","-58,77778","-32,67778",7866,E15,,mapawi
16891,E,E2852HT6,ENRIQUE CARBO,ENTRE RIOS,GUALEGUAYCHU,"-59,2333","-33,1333","-59,23333","-33,15",7942,E15,,coincidentes varias bases
1898,E,E2820GLU,GUALEGUAYCHU,ENTRE RIOS,GUALEGUAYCHU,"-58,5142","-33,0103","-58,51868","-33,01078",8016,E15,,coincidentes varias bases
16968,E,E2852QT2,IRAZUSTA ESTACION,ENTRE RIOS,GUALEGUAYCHU,"-58,9500","-32,9333","-59,12995","-33,06341",8033,E15,,mapawi
4328,E,E2854LRQ,LARROQUE,ENTRE RIOS,GUALEGUAYCHU,"-59,0167","-33,0333","-59,01667","-33,05",8194,E15,,coincidentes varias bases
17641,E,E2854VU4,PEHUAJO SUD,ENTRE RIOS,GUALEGUAYCHU,"-58,9583","-33,1000","-58,92222","-33,11667",8325,E15,,coincidentes varias bases
17660,E,E2821XU5,PUEBLO GENERAL BELGRANO,ENTRE RIOS,GUALEGUAYCHU,"-58,5142","-33,0103","-58,75802","-32,53048",8346,E15,,wikipedia
17664,E,E2820XU9,PUEBLO NUEVO,ENTRE RIOS,GUALEGUAYCHU,"-58,5142","-33,0103","-58,85","-32,38333",8350,E15,,wikipedia
17675,E,E2823ZU2,PUENTE PARANACITO,ENTRE RIOS,GUALEGUAYCHU,"-58,6500","-33,2708","-59,05837","-32,84633",8361,E15,,coincidentes varias bases
4333,E,E2826URD,URDINARRAIN,ENTRE RIOS,GUALEGUAYCHU,"-58,8833","-32,6833","-58,88333","-32,68333",8526,E15,,coincidentes varias bases
17291,E,E2821QV8,VILLA DEL CERRO,ENTRE RIOS,GUALEGUAYCHU,"-58,7606","-32,8967","-58,75802","-32,53048",8537,E15,,coincidentes varias bases
4326,E,E2846IBI,IBICUY,ENTRE RIOS,ISLAS DEL IBICUY,"-59,1667","-33,7333","-59,16667","-33,73333",8031,E17,,coincidentes varias bases
17301,E,E2823RV9,VILLA PARANACITO,ENTRE RIOS,ISLAS DEL IBICUY,"-58,6667","-33,7333","-58,66667","-33,73333",8550,E17,,coincidentes varias bases
4320,E,E3138ALZ,ALCARAZ,ENTRE RIOS,LA PAZ,"-59,5983","-31,4575","-59,68333","-31,48333",8338,E3,,wikipedia
16306,E,E3138MR5,ALCARAZ 2DO,ENTRE RIOS,LA PAZ,"-59,5983","-31,4575","-59,68333","-31,48333",7492,E3,,wikipedia
4321,E,E3142BOV,BOVRIL,ENTRE RIOS,LA PAZ,"-59,4333","-31,3500","-59,43333","-31,35",7631,E3,,acageopc
17130,E,E3142YS1,COLONIA VIRARO,ENTRE RIOS,LA PAZ,"-59,4250","-31,2667","-59,43809","-31,2921",7850,E3,,coincidentes varias bases
16884,E,E3137GT8,EL SOLAR,ENTRE RIOS,LA PAZ,"-59,8167","-31,5611","-60,73741","-32,91935",7935,E3,,coincidentes varias bases
4327,E,E3190LPZ,LA PAZ,ENTRE RIOS,LA PAZ,"-59,6500","-30,7500","-59,63907","-30,73676",8174,E3,,coincidentes varias bases
17630,E,E3192UU2,PASO GARIBALDI,ENTRE RIOS,LA PAZ,"-59,1980","-30,4157","-59,97533","-31,42266",8314,E3,,coincidentes varias bases
17645,E,E3129VU8,PIEDRAS BLANCAS,ENTRE RIOS,LA PAZ,"-59,9333","-31,1833","-59,93162","-31,15093",8329,E3,,coincidentes varias bases
17679,E,E3127ZU6,PUERTO ALGARROBO,ENTRE RIOS,LA PAZ,"-59,5833","-30,6333","-59,58333","-30,63333",8365,E3,,dices.net
4338,E,E3192SEL,SANTA ELENA,ENTRE RIOS,LA PAZ,"-59,7833","-30,9500","-59,78333","-30,95",8472,E3,,acageopc
2855,E,E3116ASM,ALDEA SAN MIGUEL,ENTRE RIOS,NOGOYA,"-60,1667","-32,0833","-60,16667","-32,08333",7511,E11,,coincidentes varias bases
4355,E,E3116DSR,ALDEA SAN RAFAEL,ENTRE RIOS,NOGOYA,"-60,2500","-31,9500","-60,11185","-31,98351",7512,E11,,coincidentes varias bases
2884,E,E3162ARA,ARANGUREN,ENTRE RIOS,NOGOYA,"-60,1667","-32,2500","-60,18333","-32,25",7528,E11,,coincidentes varias bases
17043,E,E3158OS4,COLONIA LA LLAVE,ENTRE RIOS,NOGOYA,"-59,6000","-32,4389","-59,58333","-32,53333",7761,E11,,coincidentes varias bases
17146,E,E3109ZS8,CRUCESITAS 7A SECCION,ENTRE RIOS,NOGOYA,"-60,0899","-31,8427","-60,08991","-31,84274",7870,E11,,acageopc
17147,E,E3177ZS9,CRUCESITAS 8A SECCION,ENTRE RIOS,NOGOYA,"-59,5066","-31,9563","-59,50659","-31,95626",7871,E11,,acageopc
17169,E,E3164CT4,DON CRISTOBAL,ENTRE RIOS,NOGOYA,"-60,0000","-32,0667","-59,98333","-32,08333",7894,E11,,coincidentes varias bases
17170,E,E3162CT5,DON CRISTOBAL 2DA SECCION,ENTRE RIOS,NOGOYA,"-60,1833","-32,2500","-60,18333","-32,25",7896,E11,Don Cristobal Primero,acageopc
3205,E,E3156HER,HERNANDEZ,ENTRE RIOS,NOGOYA,"-60,0333","-32,3500","-60,0112","-32,34658",8024,E11,,coincidentes varias bases
3291,E,E3158LUC,LUCAS GONZALEZ,ENTRE RIOS,NOGOYA,"-59,5500","-32,4000","-59,55","-32,41667",8243,E11,,coincidentes varias bases
1904,E,E3150NOG,NOGOYA,ENTRE RIOS,NOGOYA,"-59,7994","-32,3997","-59,81667","-32,4",8281,E11,,coincidentes varias bases
17651,E,E3164WU5,PUEBLITO,ENTRE RIOS,NOGOYA,"-60,1583","-32,1375","-59,77015","-32,23672",8336,E11,,mapawi
17249,E,E3150MV2,SAUCE,ENTRE RIOS,NOGOYA,"-59,7994","-32,3997","-58,60085","-30,89181",8485,E11,,coincidentes varias bases
17308,E,E3150SV7,VILLA TRES DE FEBRERO,ENTRE RIOS,NOGOYA,"-59,7994","-32,3997","-59,87743","-31,95956",8558,E11,,mapawi
16314,E,E3116NR4,ALDEA EIGENFELD,ENTRE RIOS,PARANA,"-60,2960","-32,0048","-60,15782","-31,8823",7500,E6,,mapawi
16315,E,E3114NR5,ALDEA MARIA LUISA,ENTRE RIOS,PARANA,"-60,3833","-31,8833","-60,4","-31,9",7501,E6,,coincidentes varias bases
2855,E,E3116ASM,ALDEA SAN MIGUEL,ENTRE RIOS,PARANA,"-60,1667","-32,0833","-60,16667","-32,08333",7511,E6,,coincidentes varias bases
4355,E,E3116DSR,ALDEA SAN RAFAEL,ENTRE RIOS,PARANA,"-60,2500","-31,9500","-60,11185","-31,98351",7512,E6,,coincidentes varias bases
16326,E,E3116OR7,ALDEA SANTA ROSA,ENTRE RIOS,PARANA,"-60,2333","-32,0167","-60,23333","-32,01667",7515,E6,,coincidentes varias bases
2901,E,E3100AEP,AVENIDA EJERCITO PARANA,ENTRE RIOS,PARANA,"-60,5444","-31,7556","-60,54434","-31,75842",7608,E6,,coincidentes varias bases
16781,E,E3133ZR4,BARRANCAS COLORADAS,ENTRE RIOS,PARANA,"-59,9083","-31,6917","-59,77383","-31,69255",7616,E6,,coincidentes varias bases
16792,E,E3116AS6,BOCA DEL TIGRE APEADERO FCGU,ENTRE RIOS,PARANA,"-60,1119","-31,9835","-60,11185","-31,98351",7628,E6,,acageopc
4322,E,E3122CEI,CERRITO,ENTRE RIOS,PARANA,"-60,0667","-31,5833","-60,06667","-31,58333",7665,E6,,mapawi
16852,E,E3107HS3,COLONIA AVELLANEDA,ENTRE RIOS,PARANA,"-60,4039","-31,4669","-58,39384","-34,66998",7694,E6,,mapawi
17084,E,E3134SS9,COLONIA OFICIAL N 4,ENTRE RIOS,PARANA,"-60,1643","-31,6357","-60,16432","-31,6357",7803,E6,,acageopc
17092,E,E3114TS8,COLONIA REFFINO,ENTRE RIOS,PARANA,"-60,4208","-31,9125","-60,23333","-31,8",7811,E6,,coincidentes varias bases
17136,E,E3100YS7,CORRALES NUEVOS,ENTRE RIOS,PARANA,"-60,5444","-31,7556","-60,32853","-31,95312",7858,E6,,coincidentes varias bases
1894,E,E3116CRE,CRESPO,ENTRE RIOS,PARANA,"-60,3167","-32,0333","-60,31667","-32,03333",7867,E6,,coincidentes varias bases
17144,E,E3118ZS6,CRESPO NORTE,ENTRE RIOS,PARANA,"-59,7611","-31,6944","-59,6627","-31,52886",7868,E6,,coincidentes varias bases
17165,E,E3107BT9,DISTRITO ESPINILLO,ENTRE RIOS,PARANA,"-60,4000","-31,8083","-59,73128","-32,76221",7890,E6,,coincidentes varias bases
16873,E,E3132FT6,EL PINGO,ENTRE RIOS,PARANA,"-59,8833","-31,5833","-59,9","-31,58333",7924,E6,,coincidentes varias bases
2768,E,E3134HAS,HASENKAMP,ENTRE RIOS,PARANA,"-59,8500","-31,5167","-59,83333","-31,51667",8022,E6,,coincidentes varias bases
4325,E,E3127HRN,HERNANDARIAS,ENTRE RIOS,PARANA,"-59,9833","-31,2167","-60,48474","-31,76311",8023,E6,,coincidentes varias bases
17383,E,E3132ST7,KILOMETRO 116,ENTRE RIOS,PARANA,"-59,9833","-31,5833","-59,9","-31,58333",8056,E6,,dices.net
17404,E,E3114VT1,KILOMETRO 28,ENTRE RIOS,PARANA,"-60,4208","-31,9125","-60,41357","-31,88182",8077,E6,,coincidentes varias bases
17442,E,E3116ZT3,KILOMETRO 45,ENTRE RIOS,PARANA,"-60,2690","-32,0048","-60,11185","-31,98351",8115,E6,,mapawi
17502,E,E3118FU9,LA PICADA,ENTRE RIOS,PARANA,"-60,3000","-31,7333","-60,3","-31,73333",8176,E6,,coincidentes varias bases
17541,E,E3111KU3,LAS TUNAS,ENTRE RIOS,PARANA,"-59,9500","-31,8000","-60,50038","-31,74972",8216,E6,,coincidentes varias bases
4330,E,E3133MGR,MARIA GRANDE,ENTRE RIOS,PARANA,"-59,9000","-31,6500","-59,90482","-31,72764",8257,E6,,coincidentes varias bases
4276,E,E3114MLU,MARIA LUISA,ENTRE RIOS,PARANA,"-60,4208","-31,9125","-60,40359","-31,88335",7783,E6,,coincidentes varias bases
4504,E,E3100ORV,ORO VERDE,ENTRE RIOS,PARANA,"-60,5167","-31,8167","-60,51667","-31,81667",8286,E6,,coincidentes varias bases
1905,E,E3100PAR,PARANA,ENTRE RIOS,PARANA,"-60,5333","-31,7333","-60,51311","-31,72661",8300,E6,,coincidentes varias bases
31385,E,E3100URU,PARANA (URU),ENTRE RIOS,PARANA,"-60,5175","-31,7444",,,,E6,,coincidentes varias bases
17663,E,E3122XU8,PUEBLO MORENO,ENTRE RIOS,PARANA,"-60,0667","-31,5833","-60,05","-31,58333",8349,E6,,coincidentes varias bases
17667,E,E3118YU3,PUENTE CARMONA,ENTRE RIOS,PARANA,"-59,7611","-31,6944","-59,6627","-31,52886",8353,E6,,coincidentes varias bases
3420,E,E3107SBE,SAN BENITO,ENTRE RIOS,PARANA,"-60,4333","-31,7833","-60,43333","-31,78333",8440,E6,,coincidentes varias bases
17253,E,E3107MV6,SAUCE PINTO,ENTRE RIOS,PARANA,"-60,3667","-31,8333","-60,36667","-31,83333",8490,E6,,coincidentes varias bases
2771,E,E3117SEG,SEGUI,ENTRE RIOS,PARANA,"-60,1333","-31,9500","-60,11667","-31,95",8495,E6,,coincidentes varias bases
17263,E,E3176NV7,SOLA,ENTRE RIOS,PARANA,"-59,3667","-32,3333","-59,36667","-32,33333",8501,E6,,coincidentes varias bases
4211,E,E3111TBS,TABOSSI,ENTRE RIOS,PARANA,"-59,9500","-31,8000","-59,93333","-31,8",8509,E6,,coincidentes varias bases
4212,E,E3109VLE,VIALE,ENTRE RIOS,PARANA,"-60,0167","-31,8833",-60,"-31,86667",8529,E6,,coincidentes varias bases
17295,E,E3114RV3,VILLA FONTANA,ENTRE RIOS,PARANA,"-60,4208","-31,9125","-60,5445","-31,87423",8543,E6,,coincidentes varias bases
4609,E,E3113VLU,VILLA URQUIZA,ENTRE RIOS,PARANA,"-60,3667","-31,6500","-60,36667","-31,65",8561,E6,,coincidentes varias bases
17433,E,E3218YT3,KILOMETRO 353,ENTRE RIOS,SAN SALVADOR,"-58,6583","-31,6000","-58,5","-31,7",8106,E8,Barrio Tulio Gonzalez,mapawi
17174,E,E3177CT9,DURAZNO,ENTRE RIOS,TALA,"-59,2833","-31,9833","-59,28333","-31,98333",7900,E12,,coincidentes varias bases
4636,E,E2845MAN,GOBERNADOR MANSILLA,ENTRE RIOS,TALA,"-59,3667","-32,5500","-59,36258","-32,54727",8008,E12,,coincidentes varias bases
17389,E,E3176TT4,KILOMETRO 183,ENTRE RIOS,TALA,"-59,3667","-32,3333","-59,36667","-32,33333",8062,E12,,mapawi
4329,E,E3177AIA,MACIA,ENTRE RIOS,TALA,"-59,3833","-32,1667","-60,51629","-31,74798",8007,E12,,mapawi
17674,E,E3174ZU1,PUENTE OBISPO,ENTRE RIOS,TALA,"-59,1576","-32,2827","-59,39706","-32,41634",8360,E12,,coincidentes varias bases
4331,E,E3174RDT,ROSARIO DEL TALA,ENTRE RIOS,TALA,"-59,1394","-32,2981","-59,15","-32,3",8428,E12,,coincidentes varias bases
17263,E,E3176NV7,SOLA,ENTRE RIOS,TALA,"-59,3667","-32,3333","-59,36667","-32,33333",8501,E12,,coincidentes varias bases
16296,E,E3263LR4,1 DE MAYO,ENTRE RIOS,URUGUAY,"-58,4167","-32,2500","-58,41667","-32,25",7482,E13,,acageopc
16776,E,E3260YR8,BALNEARIO PELAY,ENTRE RIOS,URUGUAY,"-58,2283","-32,4833","-58,56974","-32,45945",7611,E13,,coincidentes varias bases
2766,E,E3170BAS,BASAVILBASO,ENTRE RIOS,URUGUAY,"-58,8833","-32,3667","-58,86667","-32,36667",7617,E13,,coincidentes varias bases
16819,E,E3262DS6,CASEROS,ENTRE RIOS,URUGUAY,"-58,4833","-32,4667","-58,48333","-32,46667",7657,E13,,coincidentes varias bases
17120,E,E3263WS9,COLONIA SANTA TERESITA,ENTRE RIOS,URUGUAY,"-58,4333","-32,3500","-60,70568","-31,61908",7840,E13,,coincidentes varias bases
1890,E,E3260CDU,CONCEPCION DEL URUGUAY,ENTRE RIOS,URUGUAY,"-58,2283","-32,4833","-58,23333","-32,48333",7852,E13,,coincidentes varias bases
17460,E,E3260BU3,LA BARRACA,ENTRE RIOS,URUGUAY,"-58,1833","-32,9667","-58,18333","-32,96667",8133,E13,,acageopc
4580,E,E3263PRO,PRONUNCIAMIENTO,ENTRE RIOS,URUGUAY,"-58,4333","-32,3500","-58,43333","-32,35",8335,E13,,coincidentes varias bases
17665,E,E3170YU1,PUEBLO NUEVO,ENTRE RIOS,URUGUAY,"-58,8500","-32,3833","-58,85","-32,38333",8351,E13,,acageopc
17236,E,E3248KV7,SANTA ANITA,ENTRE RIOS,URUGUAY,"-58,7833","-32,1667","-58,8","-32,16667",8471,E13,,coincidentes varias bases
3440,E,E3269SEL,SANTA ELENA,ENTRE RIOS,URUGUAY,"-58,4611","-31,9389","-59,80133","-30,95123",7834,E13,,coincidentes varias bases
4337,E,E3262VSJ,VILLA SAN JUSTO,ENTRE RIOS,URUGUAY,"-58,4333","-32,4500","-58,56153","-34,67544",8554,E13,,wikipedia
17305,E,E3248SV4,VILLA SAN MARCIAL,ENTRE RIOS,URUGUAY,"-58,9333","-32,1667","-58,91667","-32,18333",8555,E13,,coincidentes varias bases
3052,E,E3162CHI,CHILCAS SUD,ENTRE RIOS,VICTORIA,"-60,1667","-32,2500","-60,18333","-32,25",7673,E14,,coincidentes varias bases
3323,E,E3101MDL,MOLINO DOLL,ENTRE RIOS,VICTORIA,"-60,4167","-32,3333","-60,43333","-32,33333",8272,E14,,coincidentes varias bases
17677,E,E3153ZU4,PUENTE VICTORIA,ENTRE RIOS,VICTORIA,"-60,1548","-32,6184","-58,55358","-34,45967",8363,E14,,coincidentes varias bases
17283,E,E3156PV9,TRES ESQUINAS,ENTRE RIOS,VICTORIA,"-59,9500","-32,2500","-59,95","-32,25",8522,E14,,mapawi
1920,E,E3153VIC,VICTORIA,ENTRE RIOS,VICTORIA,"-60,1548","-32,6184","-60,18333","-32,61667",8531,E14,,coincidentes varias bases
3496,E,E2000VAN,"VILLA ANGELICA, DEP",ENTRE RIOS,VICTORIA,"-60,5833","-32,9333","-60,58333","-32,93333",8533,E14,,coincidentes varias bases
16782,E,E3252ZR5,BELEZ,ENTRE RIOS,VILLAGUAY,"-58,8500","-31,8667","-58,85","-31,86667",7618,E7,,coincidentes varias bases
16784,E,E3216ZR7,BENITEZ,ENTRE RIOS,VILLAGUAY,"-58,4111","-31,5056","-61,10019","-32,09555",7620,E7,,coincidentes varias bases
17408,E,E3240VT5,KILOMETRO 288,ENTRE RIOS,VILLAGUAY,"-58,9000","-31,8500","-59,0531","-32,13771",8081,E7,,dices.net
4334,E,E3252VCR,VILLA CLARA,ENTRE RIOS,VILLAGUAY,"-58,8167","-31,8333","-58,83333","-31,8",8536,E7,,coincidentes varias bases
17292,E,E3246QV9,VILLA DOMINGUEZ,ENTRE RIOS,VILLAGUAY,"-58,9667","-31,9833","-58,96667","-31,98333",8539,E7,,acageopc
1921,E,E3240VIL,VILLAGUAY,ENTRE RIOS,VILLAGUAY,"-59,0167","-31,8500","-59,01667","-31,86667",8563,E7,,coincidentes varias bases
17547,E,E3281,LIEBIG,ENTRE RÍOS,COLON,"-58,5911","-32,153",,,8223,E9,,wikipedia
17708,E,E3280,PUNTAS DEL PALMAR,ENTRE RÍOS,COLON,"-58,1833","-32,3",,,8394,E9,,
3073,E,E3216,COLONIA CAMPOS,ENTRE RÍOS,CONCORDIA,"-58,4","-31,5333",,,7707,E5,,
17631,E,E3200,PASO MAGARIÑOS,ENTRE RÍOS,SAN SALVADOR,"-58,4",-32,0,0,8315,E8,Paso Magariños,mapawi
17706,E,E3181,PUNTAS DE MOREIRA,ENTRE RÍOS,CONCORDIA,"-58,7556","-31,4278",,,8392,E5,,
17594,E,E3228,MONTE VERDE,ENTRE RÍOS,FEDERACION,"-58,0083","-30,8417",,,8274,E2,,
4332,E,E3185,SAN JAIME,ENTRE RÍOS,FEDERACION,"-58,3167","-30,3333",,,8448,E2,,
4339,E,E3144,SAUCE DE LUNA,ENTRE RÍOS,FEDERAL,"-59,2167","-31,2333",,,8486,E4,,
17714,E,E2843,QUINTO DISTRITO,ENTRE RÍOS,GUALEGUAY,"-59,4","-32,7167",,,8400,E16,,mapawi
